x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.249542,0.882285,0.415017,0.917348,0.610348,0.854437,0.751474,0.745558,0.819195,0.634761,0.571675,0.571095,0.595209,0.429827,0.563512,0.39176,0.524356,0.373959,0.448828,0.539342,0.447056,0.437767,0.403019,0.599116,0.426689,0.628223,0.328755,0.531574,0.323762,0.456151,0.300579,0.602626,0.31848,0.616514,0.205273,0.542352,0.206549,0.483022,0.208404,0.590966,0.219897,0.62002,T
0.227673,0.909773,0.3625,0.939862,0.52391,0.87469,0.62634,0.753855,0.646565,0.658929,0.483189,0.675434,0.49801,0.576874,0.491949,0.534434,0.472615,0.50304,0.389988,0.643596,0.410524,0.552721,0.368332,0.689888,0.373192,0.738471,0.303013,0.634265,0.317009,0.557007,0.293156,0.686616,0.290911,0.728922,0.210935,0.63633,0.218645,0.572397,0.20829,0.66668,0.210448,0.703945,T
0.327673,0.930217,0.499192,0.916248,0.678334,0.790799,0.754654,0.640523,0.768103,0.51001,0.586959,0.553519,0.593614,0.404141,0.579109,0.413003,0.556834,0.46409,0.46556,0.543536,0.469135,0.476466,0.449016,0.636311,0.441326,0.757347,0.349282,0.561095,0.349403,0.496674,0.354767,0.655086,0.365415,0.763852,0.232845,0.592547,0.239793,0.540652,0.255643,0.654054,0.276219,0.73843,T
0.524665,0.899808,0.632795,0.928737,0.768832,0.891343,0.849319,0.809229,0.869979,0.734104,0.731543,0.72008,0.749563,0.633497,0.75829,0.610476,0.74291,0.590439,0.654958,0.691724,0.68385,0.634664,0.65336,0.741262,0.642915,0.781848,0.581578,0.687699,0.604012,0.63558,0.589615,0.739191,0.57876,0.778715,0.502246,0.694939,0.525476,0.653355,0.520244,0.727707,0.511851,0.758612,T
0.668407,0.719575,0.810287,0.646558,0.900802,0.588656,0.94362,0.489899,0.946468,0.405612,0.780781,0.448622,0.781166,0.352117,0.801438,0.318286,0.811984,0.298797,0.71726,0.450303,0.737606,0.377718,0.740802,0.476749,0.741202,0.52519,0.659429,0.470174,0.679031,0.398358,0.687788,0.497947,0.683607,0.535511,0.593475,0.498546,0.60997,0.427474,0.628105,0.498341,0.62508,0.531299,T
0.500319,0.93749,0.65775,0.892631,0.789046,0.811628,0.865795,0.711648,0.909304,0.631765,0.710945,0.658498,0.734136,0.554602,0.738376,0.530844,0.732617,0.512366,0.628044,0.642945,0.65633,0.555676,0.635714,0.669327,0.619316,0.745326,0.543639,0.650477,0.562939,0.576242,0.553487,0.692762,0.541396,0.760499,0.451499,0.668995,0.470855,0.608641,0.480157,0.691005,0.481019,0.747373,T
0.633668,0.561533,0.723893,0.531183,0.808102,0.499425,0.849474,0.428861,0.84781,0.367464,0.755774,0.405479,0.761527,0.343003,0.762953,0.321631,0.755901,0.299042,0.704453,0.396165,0.711006,0.3412,0.706451,0.412413,0.710793,0.439386,0.657748,0.398581,0.65737,0.34328,0.660379,0.413713,0.662888,0.441577,0.605659,0.407024,0.607748,0.359575,0.61456,0.408293,0.61793,0.434417,T
0.492426,0.867842,0.658899,0.796205,0.793372,0.651183,0.884007,0.506629,0.947536,0.405234,0.624989,0.501002,0.674085,0.314157,0.669707,0.298128,0.64247,0.284073,0.479915,0.484542,0.50804,0.288036,0.49083,0.413494,0.46985,0.538329,0.349177,0.495606,0.381919,0.317336,0.388546,0.440593,0.383108,0.549285,0.240893,0.535382,0.264352,0.3936,0.274705,0.464746,0.274638,0.54555,T
0.491424,0.635507,0.622955,0.612096,0.753203,0.54638,0.820213,0.451002,0.865295,0.370718,0.677804,0.399073,0.704642,0.305881,0.711758,0.268195,0.703828,0.244451,0.597991,0.377911,0.628814,0.299407,0.609823,0.394407,0.589458,0.469383,0.520079,0.382804,0.537264,0.30379,0.530417,0.40513,0.521212,0.477559,0.435858,0.400076,0.448773,0.337033,0.457264,0.411961,0.459508,0.472219,T
0.295271,0.788995,0.451222,0.766094,0.612078,0.670088,0.690077,0.553435,0.741485,0.445201,0.512113,0.477896,0.528228,0.377964,0.529012,0.319717,0.523152,0.297295,0.412239,0.452773,0.446833,0.334352,0.41643,0.463394,0.393249,0.56063,0.309447,0.457246,0.333483,0.351439,0.31548,0.4917,0.302644,0.578245,0.195682,0.485285,0.226411,0.396301,0.23324,0.499382,0.229633,0.57142,T
0.30968,0.948673,0.44636,0.90845,0.573444,0.813502,0.638539,0.699017,0.670825,0.605144,0.472864,0.65691,0.49136,0.53613,0.515537,0.539513,0.508746,0.587615,0.386838,0.65046,0.423951,0.5695,0.412888,0.686789,0.396814,0.763795,0.307183,0.664553,0.337915,0.595375,0.343815,0.710563,0.332188,0.778392,0.21839,0.690586,0.250621,0.635974,0.26913,0.719043,0.26824,0.773286,T
0.546832,0.922112,0.665922,0.925932,0.790237,0.898362,0.869629,0.819966,0.891994,0.741355,0.750562,0.730087,0.771527,0.641243,0.779146,0.619698,0.767211,0.596413,0.680103,0.704323,0.708737,0.642819,0.677563,0.754926,0.672496,0.790158,0.608565,0.699198,0.632543,0.639785,0.615586,0.745469,0.609623,0.779433,0.53171,0.708519,0.553986,0.657686,0.551406,0.73405,0.546063,0.764127,T
0.609552,0.817803,0.729701,0.789805,0.838536,0.760278,0.910747,0.684115,0.939664,0.606745,0.789342,0.615939,0.79887,0.530916,0.803384,0.509403,0.801771,0.482798,0.722889,0.600891,0.741277,0.538979,0.724162,0.637401,0.728715,0.665438,0.661217,0.600988,0.675519,0.536235,0.666932,0.633942,0.668043,0.662904,0.595765,0.61096,0.607871,0.553766,0.611558,0.622436,0.611717,0.651406,T
0.225773,0.900125,0.425846,0.897922,0.611012,0.726738,0.676905,0.529424,0.690639,0.371512,0.48705,0.51608,0.505798,0.35402,0.49273,0.307872,0.466775,0.30982,0.346505,0.492344,0.387696,0.381172,0.372492,0.569124,0.363641,0.729613,0.217509,0.511108,0.256769,0.411462,0.257383,0.606251,0.263923,0.752245,0.088862,0.554551,0.122535,0.485922,0.135381,0.620858,0.150691,0.728533,T
0.336802,0.867582,0.536064,0.844596,0.711609,0.671152,0.783239,0.482873,0.801521,0.327571,0.58569,0.431941,0.585661,0.236965,0.552567,0.144994,0.51123,0.098173,0.441865,0.4246,0.43989,0.323147,0.435984,0.518097,0.44635,0.668843,0.306926,0.45479,0.305586,0.365215,0.325266,0.559572,0.34614,0.692718,0.173693,0.505939,0.178344,0.423406,0.208941,0.564882,0.239257,0.670285,T
0.430899,0.720316,0.537814,0.651105,0.59182,0.504331,0.565888,0.360625,0.524809,0.260428,0.576946,0.384009,0.58956,0.262538,0.580992,0.326073,0.569254,0.405105,0.504179,0.3857,0.50895,0.296779,0.507436,0.428293,0.511604,0.514314,0.434648,0.399636,0.432624,0.334474,0.445561,0.471233,0.457728,0.547504,0.363567,0.416944,0.373182,0.358749,0.386762,0.45665,0.4016,0.520722,T
0.583931,0.944904,0.693558,0.916743,0.790226,0.855384,0.832627,0.769916,0.850509,0.700154,0.717199,0.745798,0.71208,0.659745,0.700361,0.649443,0.685876,0.655153,0.647757,0.740972,0.639895,0.675584,0.638543,0.752272,0.641387,0.813359,0.584707,0.747656,0.571944,0.679507,0.578827,0.759967,0.588713,0.81861,0.520898,0.761947,0.513068,0.702542,0.522748,0.761092,0.536701,0.810113,T
0.624369,0.756406,0.764504,0.721557,0.896029,0.634555,0.954964,0.525255,0.987231,0.4391,0.820107,0.491689,0.826146,0.389648,0.807726,0.386713,0.786205,0.40635,0.733313,0.483796,0.736065,0.415021,0.718284,0.519572,0.708139,0.611753,0.65692,0.492155,0.651921,0.428939,0.647277,0.535469,0.648917,0.618274,0.578571,0.507686,0.573172,0.453857,0.576818,0.53224,0.589956,0.597206,T
0.302611,0.911124,0.503686,0.930753,0.720441,0.830286,0.858847,0.671512,0.914617,0.525699,0.609109,0.538712,0.618797,0.365296,0.614097,0.329092,0.597897,0.329504,0.47608,0.51584,0.502044,0.384623,0.468147,0.568468,0.480584,0.614137,0.351427,0.52173,0.372296,0.42141,0.356477,0.591722,0.363811,0.623819,0.218954,0.54578,0.235989,0.469262,0.244339,0.591209,0.248772,0.628431,T
0.340431,0.813679,0.541413,0.788248,0.725632,0.712267,0.841983,0.55882,0.852488,0.417462,0.647906,0.466488,0.665295,0.296162,0.654766,0.288162,0.633304,0.296087,0.533738,0.439008,0.548215,0.315796,0.511815,0.475691,0.521503,0.547721,0.423602,0.436485,0.42643,0.332665,0.411713,0.494473,0.419829,0.562404,0.300985,0.444435,0.317858,0.353016,0.314174,0.473481,0.316547,0.541885,T
0.326248,0.774596,0.551696,0.753928,0.771082,0.603416,0.862162,0.423142,0.876652,0.270647,0.633143,0.388974,0.646606,0.244319,0.631651,0.187289,0.607243,0.151152,0.489492,0.357531,0.52111,0.254843,0.496852,0.44238,0.471812,0.592388,0.355837,0.367554,0.381365,0.265541,0.375308,0.462724,0.366382,0.604501,0.221941,0.400229,0.251685,0.315468,0.258371,0.459737,0.262077,0.572626,T
0.481249,0.384908,0.566255,0.400229,0.690004,0.346061,0.767886,0.285397,0.82625,0.226624,0.659869,0.225025,0.689666,0.159151,0.706095,0.120013,0.707,0.100888,0.593486,0.178957,0.62882,0.116858,0.599089,0.196691,0.572348,0.263798,0.517306,0.16252,0.551261,0.094692,0.528115,0.183003,0.505594,0.249685,0.435471,0.166961,0.461535,0.115087,0.45825,0.181515,0.447009,0.237339,T
0.528832,0.881293,0.660374,0.830455,0.765814,0.747691,0.802694,0.650794,0.80745,0.574368,0.687558,0.643303,0.679862,0.563142,0.674934,0.553255,0.670721,0.561971,0.614318,0.640994,0.621607,0.581441,0.615047,0.665298,0.60811,0.744031,0.548369,0.653745,0.55238,0.599977,0.554236,0.686055,0.55437,0.756387,0.480642,0.673869,0.490945,0.627101,0.49751,0.689191,0.502451,0.742926,T
0.51604,0.613175,0.603728,0.583042,0.670561,0.503661,0.73511,0.439086,0.794583,0.405528,0.636712,0.385168,0.634703,0.297642,0.629103,0.278852,0.614438,0.29676,0.576019,0.37565,0.559745,0.284266,0.54928,0.340502,0.561865,0.392024,0.519843,0.382653,0.503622,0.301342,0.503349,0.356113,0.516579,0.404141,0.465339,0.40272,0.454464,0.337088,0.459116,0.372213,0.471976,0.410913,T
0.207095,0.755453,0.325944,0.722645,0.45274,0.683021,0.533175,0.593156,0.53069,0.505339,0.408243,0.520375,0.40526,0.42638,0.386872,0.408124,0.369623,0.376919,0.326912,0.510677,0.319963,0.435522,0.300812,0.544711,0.312343,0.581784,0.249844,0.518463,0.238076,0.451375,0.236458,0.555099,0.247049,0.597281,0.175143,0.53782,0.169147,0.474654,0.176798,0.546193,0.187721,0.584229,T
0.6274,0.719442,0.737976,0.68331,0.838993,0.619282,0.886102,0.521793,0.886119,0.440714,0.757793,0.483079,0.745498,0.382567,0.750313,0.391865,0.749527,0.403571,0.689452,0.484765,0.691704,0.414193,0.696118,0.497935,0.70317,0.526797,0.627589,0.501799,0.627659,0.436672,0.64027,0.519956,0.643838,0.551968,0.560318,0.525072,0.568421,0.46953,0.5805,0.529137,0.577762,0.558795,T
0.562829,0.774231,0.401387,0.743474,0.253341,0.617051,0.171736,0.505818,0.107203,0.413115,0.399034,0.396424,0.391568,0.278872,0.374269,0.208035,0.359226,0.179458,0.506575,0.397255,0.487859,0.277873,0.461036,0.402872,0.453754,0.492169,0.611777,0.425746,0.590905,0.348625,0.555349,0.474737,0.542595,0.549598,0.715353,0.477653,0.686819,0.398447,0.64246,0.486677,0.62007,0.553408,T
0.553096,0.943401,0.64819,0.924401,0.734199,0.883482,0.782197,0.819276,0.817197,0.762315,0.67693,0.779323,0.684212,0.709388,0.683941,0.687962,0.677248,0.675196,0.620098,0.763123,0.629674,0.708689,0.620914,0.776006,0.617877,0.822945,0.564307,0.761445,0.572949,0.704397,0.567043,0.775192,0.563933,0.82229,0.505084,0.769869,0.510385,0.717407,0.516898,0.770041,0.521775,0.812642,T
0.505271,0.869594,0.6763,0.792849,0.805611,0.677105,0.867418,0.551382,0.910611,0.450792,0.686118,0.526706,0.67206,0.400617,0.663233,0.39573,0.656138,0.409268,0.588107,0.535542,0.58496,0.436222,0.592793,0.563878,0.598718,0.67397,0.497793,0.559499,0.487984,0.475396,0.50901,0.605461,0.525373,0.704716,0.403717,0.593304,0.394447,0.514196,0.418282,0.602893,0.443778,0.679965,T
0.582917,1.000617,0.735547,0.997137,0.865823,0.866683,0.907647,0.717739,0.924434,0.595093,0.757059,0.700079,0.749197,0.554406,0.72928,0.526453,0.710826,0.5525,0.635884,0.69161,0.651718,0.597492,0.642082,0.746633,0.647875,0.88368,0.530996,0.712961,0.549347,0.628868,0.551963,0.777598,0.565937,0.895994,0.431757,0.752725,0.442664,0.696237,0.455447,0.800652,0.476005,0.888574,T
0.305397,0.393782,0.446451,0.372958,0.580507,0.316946,0.65706,0.232939,0.717122,0.159594,0.503433,0.216802,0.536591,0.126114,0.538724,0.086548,0.524394,0.067956,0.422554,0.185342,0.461544,0.098155,0.439625,0.181448,0.411018,0.259878,0.341251,0.180437,0.375814,0.086784,0.362668,0.179172,0.343895,0.255716,0.256539,0.188752,0.284445,0.115306,0.28376,0.180097,0.27444,0.241527,T
0.424557,0.47417,0.509191,0.445794,0.593805,0.418953,0.637309,0.354507,0.643162,0.296389,0.548207,0.332904,0.553041,0.275519,0.548774,0.245295,0.538458,0.21475,0.496227,0.322115,0.500678,0.267081,0.494447,0.333682,0.496387,0.365372,0.448062,0.323956,0.447078,0.269025,0.447724,0.335983,0.449218,0.367221,0.395642,0.332368,0.396245,0.286175,0.401923,0.332334,0.407211,0.359038,T
0.284801,0.951634,0.426764,0.896789,0.545365,0.805235,0.606743,0.691486,0.640934,0.595184,0.441178,0.644672,0.459911,0.524718,0.481511,0.519546,0.473388,0.569138,0.355478,0.635167,0.396492,0.549826,0.384483,0.674441,0.372257,0.755235,0.274463,0.649651,0.31154,0.575805,0.311207,0.695376,0.297731,0.761603,0.179305,0.679897,0.213972,0.617073,0.232468,0.70326,0.231058,0.756772,T
0.565012,0.826956,0.684657,0.804041,0.805285,0.75296,0.867465,0.673577,0.886374,0.599928,0.738693,0.631943,0.741804,0.548265,0.719544,0.538172,0.699175,0.550195,0.668119,0.619138,0.661052,0.564202,0.637918,0.644155,0.6297,0.717694,0.604838,0.621666,0.589683,0.572731,0.578164,0.657077,0.580032,0.725488,0.543062,0.629994,0.53258,0.580465,0.525858,0.640706,0.533018,0.695225,T
0.456517,0.505559,0.559441,0.490185,0.655604,0.469197,0.711909,0.399334,0.722672,0.335154,0.618745,0.356934,0.631918,0.284758,0.636381,0.260468,0.628081,0.24438,0.561728,0.338247,0.576497,0.277231,0.556826,0.356755,0.558889,0.39028,0.507935,0.332639,0.516004,0.275242,0.506827,0.351844,0.505775,0.383744,0.446868,0.33398,0.457551,0.284909,0.455563,0.340545,0.45432,0.370488,T
0.369092,0.728828,0.494854,0.728463,0.628511,0.674196,0.713731,0.57755,0.721663,0.486883,0.579504,0.476634,0.581548,0.355937,0.581601,0.348553,0.570182,0.344314,0.490059,0.462571,0.491857,0.402408,0.470301,0.518434,0.493306,0.534817,0.408154,0.471431,0.404187,0.430514,0.402254,0.53364,0.41789,0.548799,0.326146,0.489013,0.325741,0.455558,0.330795,0.528002,0.337628,0.548011,T
0.178696,0.513631,0.307504,0.48613,0.418257,0.462197,0.485578,0.386416,0.493999,0.312431,0.37178,0.326774,0.388357,0.246164,0.392243,0.218667,0.37954,0.191089,0.302953,0.302354,0.326492,0.2343,0.297694,0.327712,0.292515,0.369482,0.235491,0.299207,0.249812,0.23681,0.235252,0.327511,0.231266,0.367874,0.164272,0.308338,0.179753,0.249998,0.175908,0.315034,0.173891,0.34943,T
0.496615,0.902614,0.626696,0.852258,0.734605,0.779184,0.785521,0.685009,0.798132,0.603432,0.658289,0.65384,0.665114,0.563202,0.657963,0.558508,0.645693,0.56833,0.584533,0.651095,0.58992,0.579131,0.583637,0.671415,0.575637,0.750742,0.515871,0.660818,0.520339,0.594988,0.523362,0.689161,0.520596,0.762244,0.442675,0.676581,0.45552,0.622462,0.465678,0.691052,0.470254,0.749943,T
0.533684,1.028935,0.674091,1.030304,0.793296,0.926018,0.849482,0.80361,0.897798,0.688929,0.7005,0.778998,0.701814,0.675529,0.691084,0.646962,0.678585,0.654019,0.568669,0.769973,0.59996,0.699402,0.594621,0.867229,0.589731,0.97937,0.455377,0.794894,0.4853,0.720663,0.485187,0.887484,0.487894,0.9882,0.356293,0.844792,0.367735,0.791555,0.38511,0.907997,0.397667,0.980506,T
0.162999,0.395814,0.287699,0.373979,0.406198,0.308381,0.454698,0.212479,0.466622,0.128218,0.34789,0.172735,0.341587,0.091751,0.322477,0.107305,0.313325,0.133981,0.261995,0.159812,0.258686,0.099843,0.244312,0.198214,0.236706,0.28114,0.187399,0.163846,0.180069,0.109828,0.177766,0.211419,0.179663,0.289403,0.114601,0.176878,0.11508,0.136818,0.118426,0.211487,0.128214,0.272904,T
0.319942,0.804721,0.534978,0.777765,0.747998,0.630494,0.831351,0.449569,0.83231,0.289702,0.603284,0.416178,0.61544,0.267012,0.61308,0.208061,0.594188,0.181875,0.467145,0.388538,0.504255,0.273089,0.483902,0.459228,0.462663,0.609889,0.339447,0.39968,0.373352,0.288491,0.361621,0.482327,0.348949,0.620632,0.208363,0.432262,0.241365,0.347957,0.250959,0.488179,0.253013,0.595417,T
0.313897,0.969764,0.486078,0.98184,0.665667,0.853008,0.74112,0.710549,0.760404,0.582568,0.57864,0.651125,0.577775,0.493685,0.554229,0.478901,0.527322,0.506045,0.451181,0.626226,0.456539,0.557982,0.430912,0.718143,0.423686,0.845948,0.330343,0.642869,0.335838,0.586873,0.335773,0.750635,0.349588,0.870866,0.22067,0.681082,0.225217,0.640326,0.237274,0.7505,0.25966,0.838892,T
0.476149,0.976811,0.590673,0.942222,0.694089,0.872143,0.741653,0.778783,0.739614,0.694703,0.606811,0.729225,0.585653,0.637815,0.571173,0.648215,0.561967,0.67017,0.529609,0.737063,0.510929,0.678428,0.512596,0.772734,0.520782,0.84817,0.460602,0.756325,0.442444,0.70592,0.456782,0.795964,0.472907,0.863904,0.392536,0.78047,0.378783,0.733589,0.395212,0.7965,0.41658,0.848616,T
0.412836,0.947403,0.52487,0.921086,0.629227,0.855634,0.683663,0.767636,0.704203,0.682148,0.566668,0.709946,0.562327,0.607096,0.531296,0.60014,0.498137,0.615809,0.488376,0.703851,0.471535,0.636929,0.45904,0.73429,0.462477,0.811248,0.415171,0.710199,0.398018,0.649309,0.397823,0.747639,0.407452,0.816356,0.34213,0.725141,0.330972,0.673053,0.336657,0.748055,0.350113,0.805331,T
0.558058,0.448582,0.675798,0.428639,0.788614,0.380069,0.852059,0.304176,0.884937,0.233355,0.731424,0.267344,0.760382,0.190298,0.778014,0.153894,0.788358,0.126247,0.666504,0.239564,0.705565,0.165733,0.686261,0.247434,0.663539,0.313362,0.598853,0.23367,0.638283,0.153518,0.626459,0.240774,0.607593,0.306417,0.525198,0.23927,0.55744,0.187152,0.558966,0.25079,0.54937,0.302916,T
0.610662,0.771743,0.747428,0.714712,0.856946,0.623232,0.90365,0.520224,0.932031,0.439441,0.779825,0.504867,0.785473,0.409297,0.783129,0.405098,0.780054,0.417999,0.704409,0.500045,0.715644,0.434828,0.704819,0.529879,0.694316,0.613516,0.63364,0.50969,0.642518,0.446817,0.64204,0.542572,0.638813,0.622573,0.557346,0.526633,0.56918,0.471888,0.578294,0.540054,0.583884,0.603733,T
0.620715,0.831602,0.745056,0.797801,0.849247,0.766549,0.917654,0.68958,0.950759,0.615086,0.796121,0.623107,0.808179,0.541033,0.815916,0.516176,0.812495,0.486315,0.729458,0.610312,0.751492,0.549907,0.735064,0.649233,0.737985,0.677566,0.667872,0.612354,0.683224,0.550031,0.67645,0.6488,0.678972,0.675665,0.60268,0.624959,0.616804,0.56585,0.620543,0.634384,0.618631,0.660791,T
0.42302,0.620598,0.50327,0.531587,0.536734,0.381214,0.486572,0.247927,0.444721,0.16009,0.50809,0.269204,0.518898,0.167982,0.524013,0.263018,0.510525,0.318243,0.43877,0.279816,0.440851,0.176889,0.457,0.31224,0.457377,0.331069,0.37842,0.307273,0.381275,0.237123,0.40646,0.368889,0.408731,0.37553,0.318421,0.340009,0.336809,0.294009,0.359505,0.375053,0.355259,0.385503,T
0.554197,0.827861,0.676813,0.810999,0.7997,0.758695,0.859531,0.683179,0.869999,0.615538,0.739953,0.638217,0.734894,0.556136,0.711254,0.547755,0.691861,0.554004,0.663112,0.627017,0.654852,0.56945,0.638436,0.654639,0.635825,0.724474,0.595357,0.632082,0.583621,0.57966,0.576631,0.669486,0.581987,0.736482,0.531188,0.646401,0.527857,0.599998,0.524222,0.659131,0.531382,0.708419,T
0.623,0.795203,0.723777,0.769178,0.817556,0.72041,0.870979,0.644189,0.891571,0.579843,0.762346,0.601133,0.771592,0.52201,0.767103,0.485728,0.754801,0.460505,0.702748,0.588129,0.705826,0.504104,0.696986,0.562771,0.693015,0.61204,0.646112,0.592801,0.644522,0.505363,0.64463,0.561684,0.64283,0.610054,0.585857,0.60802,0.581561,0.531887,0.587033,0.572344,0.593048,0.613938,T
0.189652,0.814168,0.315488,0.761709,0.427978,0.686009,0.476586,0.591972,0.486195,0.508928,0.353127,0.566346,0.352243,0.476541,0.34107,0.501564,0.327056,0.540471,0.276512,0.564594,0.276666,0.499835,0.272743,0.592933,0.269314,0.670569,0.205088,0.577865,0.201127,0.51564,0.205487,0.608839,0.208287,0.679604,0.130118,0.597503,0.127804,0.54055,0.138291,0.604437,0.148537,0.659288,T
0.463411,0.811368,0.607969,0.782361,0.747108,0.692031,0.801792,0.568538,0.823076,0.466455,0.664415,0.518227,0.659287,0.39277,0.619201,0.401645,0.588371,0.433486,0.565857,0.515057,0.544169,0.444916,0.52371,0.570531,0.521358,0.6657,0.478231,0.527121,0.456108,0.455654,0.455021,0.580086,0.464596,0.665664,0.391907,0.546977,0.377464,0.486782,0.38305,0.578683,0.399646,0.645361,T
0.339464,0.857014,0.50657,0.836018,0.668685,0.726502,0.734438,0.588267,0.773096,0.468011,0.57765,0.501918,0.586215,0.360658,0.565426,0.387143,0.541774,0.448702,0.462255,0.492264,0.464418,0.423573,0.44228,0.58287,0.432977,0.699528,0.351236,0.50642,0.350661,0.43296,0.350162,0.585719,0.35436,0.690071,0.238903,0.534636,0.239755,0.466363,0.254143,0.578097,0.269938,0.661905,T
0.437376,0.470853,0.522,0.447052,0.610465,0.419892,0.655549,0.355369,0.662047,0.298735,0.566371,0.341252,0.572962,0.282084,0.569033,0.252121,0.559791,0.218722,0.514741,0.328476,0.521137,0.272635,0.51389,0.338185,0.514452,0.367687,0.467466,0.328491,0.468043,0.270227,0.467786,0.337384,0.468329,0.36981,0.416698,0.335164,0.417303,0.290628,0.42156,0.333879,0.426429,0.358087,T
0.625891,0.811793,0.741067,0.785337,0.848521,0.755012,0.914673,0.682034,0.946177,0.618452,0.791703,0.612635,0.808054,0.529761,0.814723,0.504714,0.813142,0.473125,0.726438,0.598352,0.749742,0.537832,0.73401,0.632425,0.735376,0.661015,0.665477,0.601665,0.682307,0.539172,0.677401,0.633307,0.677752,0.661228,0.599742,0.615355,0.615043,0.558522,0.618927,0.622927,0.61574,0.648722,T
0.484849,0.524891,0.619926,0.507463,0.748528,0.446126,0.822423,0.362914,0.875408,0.287566,0.686737,0.334217,0.712191,0.252177,0.712333,0.203637,0.705823,0.160122,0.607609,0.302667,0.640627,0.214935,0.612582,0.304134,0.587413,0.378804,0.527162,0.29927,0.551385,0.20918,0.535787,0.306261,0.521869,0.378762,0.445308,0.312114,0.464025,0.239541,0.461565,0.310582,0.456008,0.370739,T
0.594042,0.93035,0.704642,0.908132,0.814136,0.846194,0.873091,0.760068,0.905992,0.685179,0.751921,0.714801,0.749761,0.613163,0.739152,0.609914,0.726122,0.626649,0.678615,0.70748,0.670777,0.639451,0.661025,0.728093,0.661196,0.79662,0.611171,0.713016,0.598468,0.651811,0.595582,0.74338,0.60038,0.804563,0.541231,0.723852,0.536406,0.668053,0.538012,0.735196,0.545148,0.785813,T
0.587553,0.782433,0.6937,0.751244,0.790515,0.697344,0.845815,0.621421,0.86632,0.551335,0.734295,0.576644,0.732556,0.496285,0.728733,0.459243,0.720106,0.429255,0.672134,0.565932,0.670164,0.472041,0.663233,0.52567,0.660768,0.573396,0.612689,0.574409,0.606958,0.479769,0.608909,0.534653,0.609115,0.583497,0.550212,0.591769,0.543999,0.510419,0.548815,0.547527,0.554422,0.588787,T
0.589135,0.540652,0.684427,0.519311,0.772604,0.494565,0.820861,0.426338,0.827651,0.36455,0.732234,0.392294,0.741175,0.327311,0.74079,0.30306,0.732186,0.279775,0.678228,0.378182,0.688111,0.322839,0.67431,0.399033,0.679519,0.425968,0.628183,0.375577,0.632534,0.317948,0.627133,0.393928,0.628489,0.422539,0.571383,0.378885,0.575234,0.330362,0.577658,0.384589,0.579904,0.412973,T
0.535669,0.704434,0.386179,0.683446,0.267397,0.576127,0.216087,0.462313,0.196683,0.362699,0.339693,0.512821,0.337519,0.413012,0.348058,0.345169,0.361012,0.290652,0.427835,0.492579,0.397915,0.388157,0.387401,0.351897,0.386772,0.327912,0.504845,0.48832,0.505655,0.407784,0.498728,0.468575,0.50028,0.514776,0.57399,0.491578,0.568841,0.436004,0.561038,0.486912,0.561769,0.532953,T
0.190925,0.431472,0.310941,0.392306,0.418491,0.357995,0.490557,0.274077,0.51356,0.197651,0.376241,0.224062,0.3809,0.131813,0.373726,0.098366,0.361045,0.05379,0.303554,0.210915,0.310355,0.135582,0.29541,0.23384,0.305127,0.268891,0.237017,0.214481,0.234285,0.142003,0.229416,0.239173,0.237977,0.276092,0.170258,0.226334,0.168855,0.159301,0.171557,0.225821,0.179328,0.263508,T
0.074435,0.355304,0.121079,0.329,0.152722,0.256878,0.141506,0.188132,0.120522,0.146035,0.149071,0.194896,0.147766,0.13683,0.134078,0.16248,0.125046,0.20127,0.109303,0.197336,0.097009,0.14898,0.097347,0.207253,0.104549,0.255532,0.073631,0.209872,0.063632,0.17218,0.072045,0.234152,0.082101,0.276543,0.038927,0.229511,0.039806,0.200335,0.048029,0.245595,0.058583,0.279436,T
0.441532,0.557742,0.518494,0.503738,0.569574,0.383722,0.536676,0.25932,0.503049,0.186553,0.553244,0.281563,0.566975,0.198075,0.551915,0.291084,0.539045,0.335145,0.493501,0.27476,0.494476,0.190982,0.493402,0.304483,0.50027,0.325679,0.438772,0.286861,0.437623,0.224463,0.445486,0.334843,0.456757,0.352544,0.385529,0.30629,0.395064,0.264656,0.40666,0.335908,0.413306,0.3523,T
0.280149,0.860365,0.473109,0.846802,0.64152,0.696202,0.700583,0.503347,0.719921,0.338855,0.518162,0.466088,0.519576,0.276851,0.493183,0.235254,0.454455,0.264103,0.37672,0.45514,0.383951,0.33555,0.370777,0.525105,0.379439,0.685429,0.248303,0.477362,0.25996,0.3817,0.265101,0.569116,0.283162,0.71081,0.117306,0.520458,0.135678,0.441529,0.154834,0.572042,0.177611,0.679034,T
0.412123,0.452668,0.498852,0.426606,0.585646,0.396384,0.630993,0.333473,0.636623,0.27732,0.538513,0.323164,0.542204,0.263471,0.53482,0.229276,0.521942,0.194842,0.484157,0.310862,0.491786,0.250344,0.484982,0.312334,0.484973,0.346862,0.434588,0.312946,0.435748,0.251336,0.436558,0.315236,0.437627,0.35108,0.382642,0.321587,0.385775,0.273497,0.389707,0.313743,0.393264,0.339068,T
